#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-02-16-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424252112.036892	CZpyB03lTSDWkwyKl4	175.45.176.1	64485	149.171.126.10	5060	0	CANCEL	sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10	-	"3RhF9rKT" <sip:WQhxzEKpeVRYvH4uuME7AcqlH@175.45.176.1>	"0AHPO3M0qy" <sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10>	-	-	-	38474@175.45.176.1	14121 CANCEL	cAhu XdNTBrz54K	SIP/2.0/UDP 175.45.176.1;rport=64485,SIP/2.0/UDP 175.45.176.1;rport=64485	(empty)	-	-	-	-	219	-	-
1424252396.515393	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	CTWXVcxrmrj5YuaS4v3pjQQMKjnir03c	77363239 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252396.654388	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252396.734250	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	f6WTvP6uNmrpUVWAds11YlA0IOU9Shsh	3815139088 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252396.831052	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252397.352217	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	8sHdHGuS51di02hOEbzzUP7JJsV0RIte	2598303036 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252397.600308	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252397.855055	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	ThZl5cX6PgyGGHtMkMTm0RgHIsi4q3Qi	25801308 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252398.012832	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252398.543909	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	bUinhZwCPfpbFNeHZw3LrHPr7xrFn11y	399556729 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252398.586732	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252398.650603	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	v4y9cliAC304Vhk8SeQHGQy2KCOjzFeU	1772607459 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252398.782241	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252398.832249	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	838Zqx6SpXjCO1VYFmfgvo5cKyGEJ5Hm	1424496269 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252398.876880	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252398.954823	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	Sg7X6xA07coogewSbcGzAchlmduhKuXi	1012144409 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.041192	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252399.131600	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	GGI71HliMCmfEwlqmU8BdDjBa7W1WADM	3532409088 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.236921	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252399.295865	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	AqDgvVK944bgpJmsBj9dvik3fcIUAiPv	1804265113 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.389114	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252399.447475	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	65mBlnMHUfMhTyyZ5oYPIO36KFkRZ60a	3297089630 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.535890	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252399.654564	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	RzG2CvM7GEoMK9VYuYFrWs2yrOXasGqO	4139511565 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.840887	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252399.885476	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	jzmgmXLcFFnL4czGKpso2advRqLrmMra	2323191741 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252399.948003	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252400.029546	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	S2uSyp3BQOwBqx7HEreY64hhA9aYqsjd	3405365828 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252400.099699	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252400.166789	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	tFnNszIDwbzBlZ7iiwJOp4JAUIUHvVYY	2987579809 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252400.264452	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252400.363192	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	gzZQ09Rh0zjgz202jnhgHftEHVsN76Lk	4025054296 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252400.467632	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252400.586845	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	ayZVCDwz3B8jqSrQr36vMMsYlBNVIclg	745064273 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252400.738758	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252400.876528	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	r8iWLlYWoDmkvuK5rqYApr3qNiWRqRjP	3287591126 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252400.986061	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252401.070492	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	4LjVeTtkH1UUKvB25mmeVzoayUFP4Gnl	3960065659 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252401.158093	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252401.257847	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	tLcvwSm9QFPClWekHMAgBmghGlP0g0Tz	3488647463 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252401.322390	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252401.405785	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	HxpE2uT8psWtNeWAAhUhhe9JlbZgyJuv	1840302634 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252401.495159	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252401.641973	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	c7wm1lSOeUW8qFIDIEWPWjJam4QMNFnp	3957929786 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252401.748109	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252401.847487	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	6LnvWmWdGirwFHPlMsUhw4fUZRePYKaY	1584025361 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252401.930464	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252402.022225	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	gF7t1lfEBonQ4A7lz4Q8cjRFo0KfzyEO	2732579800 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252402.084414	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
